PolityID,PolityName,PolityType,StateAbbr
0.0,League of Nations,International Organization,
1.0,United Nations,International Organization,
2.0,United States of America,State,USA
20.0,Canada,State,CAN
31.0,Bahamas,State,BHM
40.0,Cuba,State,CUB
41.0,Haiti,State,HAI
42.0,Dominican Republic,State,DOM
51.0,Jamaica,State,JAM
52.0,Trinidad and Tobago,State,TRI
53.0,Barbados,State,BAR
54.0,Dominica,State,DMA
55.0,Grenada,State,GRN
56.0,St. Lucia,State,SLU
57.0,St. Vincent and the Grenadines,State,SVG
58.0,Antigua & Barbuda,State,AAB
60.0,St. Kitts and Nevis,State,SKN
70.0,Mexico,State,MEX
80.0,Belize,State,BLZ
90.0,Guatemala,State,GUA
91.0,Honduras,State,HON
92.0,El Salvador,State,SAL
93.0,Nicaragua,State,NIC
94.0,Costa Rica,State,COS
95.0,Panama,State,PAN
100.0,Colombia,State,COL
101.0,Venezuela,State,VEN
110.0,Guyana,State,GUY
115.0,Suriname,State,SUR
130.0,Ecuador,State,ECU
135.0,Peru,State,PER
140.0,Brazil,State,BRA
145.0,Bolivia,State,BOL
150.0,Paraguay,State,PAR
155.0,Chile,State,CHL
160.0,Argentina,State,ARG
165.0,Uruguay,State,URU
200.0,United Kingdom,State,UKG
205.0,Ireland,State,IRE
210.0,Netherlands,State,NTH
211.0,Belgium,State,BEL
212.0,Luxembourg,State,LUX
220.0,France,State,FRN
221.0,Monaco,State,MNC
223.0,Liechtenstein,State,LIE
225.0,Switzerland,State,SWZ
230.0,Spain,State,SPN
232.0,Andorra,State,AND
235.0,Portugal,State,POR
240.0,Hanover,State,HAN
245.0,Bavaria,State,BAV
255.0,Germany,State,GMY
260.0,German Federal Republic,State,GFR
265.0,German Democratic Republic,State,GDR
267.0,Baden,State,BAD
269.0,Saxony,State,SAX
271.0,Wuerttemburg,State,WRT
273.0,Hesse Electoral,State,HSE
275.0,Hesse Grand Ducal,State,HSG
280.0,Mecklenburg Schwerin,State,MEC
290.0,Poland,State,POL
300.0,Austria-Hungary,State,AUH
305.0,Austria,State,AUS
310.0,Hungary,State,HUN
315.0,Czechoslovakia,State,CZE
316.0,Czech Republic,State,CZR
317.0,Slovakia,State,SLO
325.0,Italy,State,ITA
327.0,Papal States,State,PAP
329.0,Two Sicilies,State,SIC
331.0,San Marino,State,SNM
332.0,Modena,State,MOD
335.0,Parma,State,PMA
337.0,Tuscany,State,TUS
338.0,Malta,State,MLT
339.0,Albania,State,ALB
341.0,Montenegro,State,MNG
348.0,Montenegro,Territory,
343.0,Macedonia,State,MAC
344.0,Croatia,State,CRO
345.0,Yugoslavia,State,YUG
346.0,Bosnia and Herzegovina,State,BOS
347.0,Kosovo,State,KOS
349.0,Slovenia,State,SLV
350.0,Greece,State,GRC
352.0,Cyprus,State,CYP
355.0,Bulgaria,State,BUL
359.0,Moldova,State,MLD
360.0,Romania,State,ROM
365.0,Russia,State,RUS
366.0,Estonia,State,EST
367.0,Latvia,State,LAT
368.0,Lithuania,State,LIT
369.0,Ukraine,State,UKR
370.0,Belarus,State,BLR
371.0,Armenia,State,ARM
372.0,Georgia,State,GRG
1010.0,Georgia,Territory,
373.0,Azerbaijan,State,AZE
375.0,Finland,State,FIN
380.0,Sweden,State,SWD
385.0,Norway,State,NOR
390.0,Denmark,State,DEN
395.0,Iceland,State,ICE
402.0,Cape Verde,State,CAP
403.0,Sao Tome and Principe,State,STP
404.0,Guinea-Bissau,State,GNB
411.0,Equatorial Guinea,State,EQG
420.0,Gambia,State,GAM
432.0,Mali,State,MLI
433.0,Senegal,State,SEN
434.0,Benin,State,BEN
4776.0,Benin,Territory,
435.0,Mauritania,State,MAA
436.0,Niger,State,NIR
437.0,Ivory Coast,State,CDI
438.0,Guinea,State,GUI
439.0,Burkina Faso,State,BFO
450.0,Liberia,State,LBR
451.0,Sierra Leone,State,SIE
452.0,Ghana,State,GHA
461.0,Togo,State,TOG
471.0,Cameroon,State,CAO
475.0,Nigeria,State,NIG
481.0,Gabon,State,GAB
482.0,Central African Republic,State,CEN
483.0,Chad,State,CHA
484.0,Congo,State,CON
490.0,Democratic Republic of the Congo,State,DRC
500.0,Uganda,State,UGA
501.0,Kenya,State,KEN
510.0,Tanzania,State,TAZ
511.0,Zanzibar,State,ZAN
516.0,Burundi,State,BUI
517.0,Rwanda,State,RWA
520.0,Somalia,State,SOM
522.0,Djibouti,State,DJI
530.0,Ethiopia,State,ETH
531.0,Eritrea,State,ERI
540.0,Angola,State,ANG
541.0,Mozambique,State,MZM
551.0,Zambia,State,ZAM
552.0,Zimbabwe,State,ZIM
553.0,Malawi,State,MAW
560.0,South Africa,State,SAF
565.0,Namibia,State,NAM
570.0,Lesotho,State,LES
571.0,Botswana,State,BOT
572.0,Swaziland,State,SWA
580.0,Madagascar,State,MAG
581.0,Comoros,State,COM
590.0,Mauritius,State,MAS
591.0,Seychelles,State,SEY
600.0,Morocco,State,MOR
615.0,Algeria,State,ALG
616.0,Tunisia,State,TUN
620.0,Libya,State,LIB
625.0,Sudan,State,SUD
626.0,South Sudan,State,SSD
630.0,Iran,State,IRN
640.0,Turkey,State,TUR
645.0,Iraq,State,IRQ
651.0,Egypt,State,EGY
652.0,Syria,State,SYR
660.0,Lebanon,State,LEB
663.0,Jordan,State,JOR
666.0,Israel,State,ISR
670.0,Saudi Arabia,State,SAU
678.0,Yemen Arab Republic,State,YAR
679.0,Yemen,State,YEM
680.0,Yemen People's Republic,State,YPR
690.0,Kuwait,State,KUW
692.0,Bahrain,State,BAH
694.0,Qatar,State,QAT
696.0,United Arab Emirates,State,UAE
698.0,Oman,State,OMA
700.0,Afghanistan,State,AFG
701.0,Turkmenistan,State,TKM
702.0,Tajikistan,State,TAJ
703.0,Kyrgyzstan,State,KYR
704.0,Uzbekistan,State,UZB
705.0,Kazakhstan,State,KZK
710.0,China,State,CHN
712.0,Mongolia,State,MON
713.0,Taiwan,State,TAW
730.0,Korea,State,KOR
731.0,North Korea,State,PRK
732.0,South Korea,State,ROK
740.0,Japan,State,JPN
750.0,India,State,IND
760.0,Bhutan,State,BHU
770.0,Pakistan,State,PAK
771.0,Bangladesh,State,BNG
775.0,Myanmar,State,MYA
780.0,Sri Lanka,State,SRI
781.0,Maldives,State,MAD
790.0,Nepal,State,NEP
800.0,Thailand,State,THI
811.0,Cambodia,State,CAM
812.0,Laos,State,LAO
816.0,Vietnam,State,DRV
815.0,Vietnam,Territory,
817.0,Republic of Vietnam,State,RVN
820.0,Malaysia,State,MAL
830.0,Singapore,State,SIN
835.0,Brunei,State,BRU
840.0,Philippines,State,PHI
850.0,Indonesia,State,INS
860.0,East Timor,State,ETM
900.0,Australia,State,AUL
910.0,Papua New Guinea,State,PNG
920.0,New Zealand,State,NEW
935.0,Vanuatu,State,VAN
940.0,Solomon Islands,State,SOL
946.0,Kiribati,State,KIR
947.0,Tuvalu,State,TUV
950.0,Fiji,State,FIJ
955.0,Tonga,State,TON
970.0,Nauru,State,NAU
983.0,Marshall Islands,State,MSI
986.0,Palau,State,PAL
987.0,Federated States of Micronesia,State,FSM
990.0,Samoa,State,WSM
9900.0,Samoa,Territory,
3.0,Alaska,Territory,
4.0,Hawaii,Territory,
5.0,Virgin Islands,Territory,
6.0,Puerto Rico,Territory,
7.0,Texas,Territory,
10.0,Greenland,Territory,
11.0,Faeroe Is.,Territory,
21.0,Newfoundland,Territory,
30.0,Bermuda,Territory,
50.0,West Indies Federation,Territory,
59.0,Montserrat,Territory,
65.0,Guadeloupe,Territory,
66.0,Martinique,Territory,
68.0,Netherlands Antilles,Territory,
89.0,United States of Central America,Territory,
96.0,Panama Canal Zone,Territory,
120.0,French Guyana,Territory,
136.0,Bolivia-Peru Confederation,Territory,
1001.0,States of America,Territory,
1002.0,Confederate States of America,Territory,
1003.0,Attu and Kiska,Territory,
1004.0,North Carolina,Territory,
1005.0,Virginia,Territory,
1006.0,Tennessee,Territory,
1007.0,Arkansas,Territory,
1008.0,Florida,Territory,
1009.0,South Carolina (Palmetto Republic),Territory,
1011.0,Alabama,Territory,
1012.0,Mississippi,Territory,
1013.0,Louisana,Territory,
1014.0,California (Great Bear Republic),Territory,
1015.0,Cherokee,Territory,
1016.0,Oregon Country,Territory,
1017.0,Eastern Greenland,Territory,
1018.0,U.S. Leased Bases in Newfoundland,Territory,
1019.0,Rupert's Land,Territory,
1020.0,San Juan Island,Territory,
1021.0,Cape Breton I.,Territory,
1022.0,Nova Scotia,Territory,
1023.0,New Brunswick,Territory,
1024.0,Prince Edward Is.,Territory,
1025.0,Quebec (Lower Canada),Territory,
1026.0,Ontario (Upper Canada),Territory,
1027.0,British Columbia,Territory,
1028.0,Vancouver,Territory,
1029.0,St. Pierre and Miquelon,Territory,
1030.0,U.S. Leased Bases in Bermuda,Territory,
1031.0,Mayaguana,Territory,
1032.0,Turks and Caicos Is.,Territory,
1033.0,Cayman Is.,Territory,
1040.0,Guantanamo,Territory,
1041.0,North Haiti,Territory,
1044.0,Navassa I.,Territory,
1049.0,Tobago,Territory,
1051.0,U.S. Leased Bases in Jamaica,Territory,
1052.0,U.S. Leased Bases in Trinidad,Territory,
1055.0,Windward Is.,Territory,
1056.0,Gros Islet Bay,Territory,
1058.0,Barbuda,Territory,
1059.0,U.S. Leased Bases in Antigua,Territory,
1061.0,British Virgin Is.,Territory,
1062.0,Anguilla,Territory,
1063.0,Leeward Is.,Territory,
1064.0,St. Barthelemy,Territory,
1065.0,Curacao,Territory,
1066.0,Bonaire,Territory,
1067.0,Saba,Territory,
1068.0,Sint Eustatius,Territory,
1069.0,Aruba,Territory,
1070.0,Viceroyalty of New Spain,Territory,
1071.0,Yucatan,Territory,
1072.0,Revillagigedo Is,Territory,
1073.0,Sint Martin,Territory,
1074.0,Dutch Windward Is.,Territory,
1075.0,St.Kitts,Territory,
1076.0,Nevis,Territory,
1081.0,Mosquito Coast,Territory,
1082.0,Bay Is.,Territory,
1087.0,Swan Is.,Territory,
1088.0,Corn Is.,Territory,
1094.0,Cocos I.,Territory,
1097.0,Panama Canal Operating Area,Territory,
1101.0,Quita Sueno Bank,Territory,
1102.0,Roncador Cay,Territory,
1103.0,Serrana Bank,Territory,
1104.0,Serranilla Bank,Territory,
1105.0,San Andres and Providincial Is.,Territory,
1106.0,Malpelo I.,Territory,
1111.0,Aves I.,Territory,
1112.0,U.S. Leased Bases in Br. Guiana,Territory,
1113.0,Demerara and Essequibo,Territory,
1114.0,Berbice,Territory,
1135.0,Viceroyalty of Peru,Territory,
1151.0,Easter I.,Territory,
1152.0,Free Surinam (Juan Fernandez I.),Territory,
1153.0,San Felix and San Ambrosio,Territory,
1154.0,Sala y Gomez,Territory,
1156.0,Araucania,Territory,
1160.0,Viceroyalty of La Plata,Territory,
1161.0,Buenos Aires,Territory,
1162.0,Cordoba,Territory,
1163.0,Falkland Is.,Territory,
1164.0,South Georgia,Territory,
1165.0,South Georgia and South Sandwich Is.,Territory,
1166.0,San Juan,Territory,
1167.0,Corrientes,Territory,
1168.0,Martin Garcia I.,Territory,
1201.0,Inini,Territory,
1301.0,Galapagos Is.,Territory,
1352.0,Chincha Is.,Territory,
1401.0,Rio Grande do Sul,Territory,
1402.0,Juliana Republic,Territory,
1407.0,Acre,Territory,
1408.0,St. Paul's Rocks,Territory,
1409.0,Trinidade Island,Territory,
231.0,Gibraltar,Territory,
241.0,Anhalt Dessau,Territory,
242.0,Anhalt Cothen,Territory,
243.0,Anhalt Bernburg,Territory,
244.0,Brunswick,Territory,
246.0,Bremen,Territory,
247.0,Frankfurt,Territory,
248.0,Hamburg,Territory,
250.0,Hohenzollern Hechingen,Territory,
251.0,Hohenzollern Sigmaringen,Territory,
252.0,Lippe,Territory,
253.0,Mecklenburg Strelitz,Territory,
254.0,Nassau,Territory,
256.0,Saar,Territory,
257.0,Oldenburg,Territory,
258.0,"Reuss, Older Line",Territory,
259.0,"Reuss, Younger Line",Territory,
261.0,Saxe Weimar,Territory,
262.0,Saxe Altenburg,Territory,
264.0,Saxe Coburg,Territory,
266.0,Saxe Meiningen,Territory,
268.0,Schwartzburg Sonderhausen,Territory,
270.0,Schwartzburg Rodolstadt,Territory,
272.0,Waldeck,Territory,
274.0,Schaumburg Lippe,Territory,
276.0,Lubeck,Territory,
291.0,Danzig,Territory,
326.0,Trieste,Territory,
328.0,Vatican City,Territory,
336.0,Lucca,Territory,
351.0,Crete,Territory,
374.0,Transcaucasia (Chechen-Ingush Republic),Territory,
2001.0,Rockall I.,Territory,
2002.0,Lundy,Territory,
2051.0,UK Bases in Ireland,Territory,
2111.0,Moresnet,Territory,
2221.0,Roquebrune and Menton,Territory,
2246.0,Lauenburg,Territory,
2247.0,Schleswig,Territory,
2248.0,Holstein,Territory,
2249.0,Heligoland,Territory,
2251.0,Neuchatel,Territory,
2292.0,Cracow,Territory,
2311.0,Spain-Gibralter Neutral Zone,Territory,
2333.0,Ile des Faisans,Territory,
2481.0,Bergedorf,Territory,
2482.0,Schleswig Plebiscite Zone,Territory,
2551.0,Allenstein Plebiscite Zone,Territory,
2552.0,Marienwerder Plebiscite Zone,Territory,
2553.0,Silesia Plebiscite Zone,Territory,
2556.0,Rhineland,Territory,
2557.0,Ruhr,Territory,
2601.0,West Berlin,Territory,
2661.0,Saxe Hildbourghausen,Territory,
3051.0,Klagenfurt Plebiscite Zone,Territory,
3052.0,Vorarlberg,Territory,
3053.0,Tirol,Territory,
3253.0,Milan,Territory,
3261.0,Republic of St. Mark,Territory,
3271.0,Ancona,Territory,
3291.0,Sicily,Territory,
3316.0,Carpatho-Ukraine,Territory,
3326.0,Venezia-Giulia,Territory,
3327.0,"S.M.O.M. (Sovereign & Military Order of Jerusalem, Rhodes and Malta)",Territory,
3340.0,Scutari,Territory,
3341.0,Saseno,Territory,
3343.0,Fiume,Territory,
3346.0,Zadar (Zara),Territory,
3349.0,Ionian Is.,Territory,
3351.0,Corfu (British Bases in Cyprus),Territory,
3352.0,Turkish  Republic of Northern Cyprus,Territory,
3353.0,Dodecanese Is. (Aegean Is.),Territory,
3354.0,Janina,Territory,
3356.0,Castellorizo,Territory,
3361.0,Moldavia,Territory,
3362.0,Wallachia,Territory,
3363.0,Memel,Territory,
3364.0,North Ingermanland,Territory,
3374.0,Batum,Territory,
3375.0,Daghestan,Territory,
3376.0,Nakhichevan,Territory,
3377.0,Mountaineers' Republic of the North Caucusus (Hango),Territory,
3378.0,Porkkala,Territory,
3379.0,Aland Is.,Territory,
3381.0,Elba,Territory,
3386.0,Svalbard  Is.,Territory,
3387.0,Jan Mayan Is.,Territory,
3451.0,Serb Republic of Krajina,Territory,
3452.0,Serb Republic of Bosnia,Territory,
3461.0,Bosnia,Territory,
3462.0,Herzegovina,Territory,
3471.0,Novi Bazar,Territory,
3481.0,Brda,Territory,
3501.0,Western Thrace,Territory,
3502.0,Mount Athos,Territory,
3503.0,New Greece,Territory,
3504.0,Samos,Territory,
3505.0,Lemnos,Territory,
3521.0,UN Buffer Zone in Cyprus,Territory,
3551.0,Eastern Rumelia,Territory,
3591.0,Transdniestria,Territory,
3601.0,Danube Islands Neutral Zone,Territory,
3661.0,USSR Bases in Estonia,Territory,
3671.0,USSR Bases in Latvia,Territory,
3681.0,USSR Bases in Lithuania,Territory,
3691.0,Western Ukraine,Territory,
3692.0,Northeren Russia,Territory,
3693.0,Republic of the Don,Territory,
3694.0,Odessa,Territory,
3712.0,Republic of Karabakh,Territory,
3721.0,Abkhazia,Territory,
3722.0,South Ossetia,Territory,
3805.0,Sweden-Norway Neutral Zone,Territory,
3901.0,Bornholm I.,Territory,
400.0,Azores (Western Isles),Territory,
401.0,Madeira Isles,Territory,
410.0,Canary Is.,Territory,
412.0,Rio Muni,Territory,
413.0,Fernando Po (Bioko),Territory,
430.0,French West Africa,Territory,
431.0,Mali Federation,Territory,
460.0,German Togoland,Territory,
462.0,British Togoland,Territory,
470.0,Kamerun,Territory,
472.0,British Cameroons,Territory,
480.0,French Equatorial Africa,Territory,
515.0,Rwanda-Urundi,Territory,
521.0,British Somaliland (Somaliland Republic),Territory,
550.0,Federation of Rhodesia and Nyasaland,Territory,
561.0,Cape Colony,Territory,
562.0,Natal,Territory,
563.0,Transvaal,Territory,
564.0,Orange Free State (Orange River Colony),Territory,
566.0,Transkei,Territory,
567.0,Bophuthatswana,Territory,
568.0,Venda,Territory,
569.0,Ciskei,Territory,
585.0,Reunion,Territory,
4041.0,Cacheu,Territory,
4042.0,Bissau,Territory,
4043.0,Oio,Territory,
4050.0,St. Helena,Territory,
4051.0,Longwood,Territory,
4060.0,Tristan da Cunha,Territory,
4070.0,Ascension I.,Territory,
4111.0,Annobon I.,Territory,
4112.0,Corisco I.,Territory,
4201.0,Gambia Protectorate,Territory,
4321.0,Tokolor Empire,Territory,
4322.0,Timbuctu,Territory,
4323.0,Bambuk,Territory,
4324.0,Dinguiray,Territory,
4325.0,Kaarta,Territory,
4326.0,Macina,Territory,
4327.0,Segu,Territory,
4328.0,Sikasso,Territory,
4331.0,Futa Toro,Territory,
4332.0,Futa Bondu,Territory,
4333.0,Cayor,Territory,
4334.0,Rip,Territory,
4335.0,Saloum,Territory,
4336.0,Sine,Territory,
4337.0,Walo,Territory,
4338.0,Goree,Territory,
4341.0,Old Dahomey,Territory,
4342.0,Gun,Territory,
4343.0,Ketu,Territory,
4344.0,Grand Popo,Territory,
4345.0,Ouidah,Territory,
4346.0,Anecho,Territory,
4347.0,Cotonou,Territory,
4348.0,Porto Novo,Territory,
4349.0,Ajuda,Territory,
4351.0,Adrar,Territory,
4352.0,Brakna,Territory,
4353.0,Tagant,Territory,
4354.0,Trarza,Territory,
4361.0,Air,Territory,
4362.0,Zinder,Territory,
4371.0,Odienne,Territory,
4372.0,Grand Bassam,Territory,
4373.0,Assini,Territory,
4381.0,Futa Djallon,Territory,
4382.0,Kankan,Territory,
4391.0,Gurma,Territory,
4392.0,Kong,Territory,
4393.0,Mandinka Empire,Territory,
4394.0,Mamprussi,Territory,
4395.0,Ouga Dougou,Territory,
4396.0,Yatenga,Territory,
4397.0,Busuma,Territory,
4398.0,Riziam,Territory,
4501.0,Maryland,Territory,
4511.0,Sierra Leone Protectorate,Territory,
4512.0,Aku,Territory,
4513.0,Banana Island,Territory,
4514.0,Bumpe,Territory,
4515.0,Koya-Temne,Territory,
4516.0,Shenge (Plantation Island),Territory,
4521.0,Asante,Territory,
4522.0,Adansi,Territory,
4523.0,Akwamu,Territory,
4524.0,Akwapim,Territory,
4525.0,Akyem,Territory,
4526.0,Dagomba,Territory,
4527.0,Denkyira,Territory,
4528.0,Fante,Territory,
4529.0,Ga,Territory,
4531.0,Gonja,Territory,
4532.0,Gyamen,Territory,
4533.0,Wassa,Territory,
4534.0,Danish Posts (Gold Gold Coast),Territory,
4535.0,Dutch Posts (Gold Coast),Territory,
4536.0,Northern Territories,Territory,
4559.0,Gold Coast-Togoland (Neutral Zone),Territory,
4711.0,Bamum (Bamoun),Territory,
4735.0,Kontagora,Territory,
4736.0,Keana,Territory,
4737.0,Fika,Territory,
4738.0,Doma (Gara),Territory,
4741.0,Abuja,Territory,
4742.0,Igala,Territory,
4744.0,Kwararafa,Territory,
4746.0,Yauri,Territory,
4751.0,Sokoto,Territory,
4752.0,Adamawa,Territory,
4753.0,Bauchi,Territory,
4754.0,Gwandu,Territory,
4755.0,Hadejia,Territory,
4756.0,Ilorin,Territory,
4757.0,Kano,Territory,
4758.0,Katsina,Territory,
4759.0,Katagum,Territory,
4761.0,Nupe,Territory,
4762.0,Zaria,Territory,
4764.0,Kanem,Territory,
4765.0,Mandara,Territory,
4766.0,Rabeh,Territory,
4768.0,Egba,Territory,
4769.0,Ibadan,Territory,
4771.0,Ife,Territory,
4772.0,Ijaye,Territory,
4773.0,Ijebu,Territory,
4774.0,Ilesha,Territory,
4775.0,New Oyo,Territory,
4781.0,Lagos,Territory,
4782.0,Oil Rivers Protectorate,Territory,
4783.0,Southern Nigeria,Territory,
4784.0,Northern Nigeria,Territory,
4790.0,Biafra,Territory,
4791.0,Bonny,Territory,
4792.0,0ld Calabar (Efik),Territory,
4793.0,New Calabar (Kalabari),Territory,
4794.0,Opobo,Territory,
4795.0,Nembe (Brass),Territory,
4796.0,Okrika,Territory,
4821.0,Bangassou,Territory,
4822.0,Rafai,Territory,
4823.0,Zemio,Territory,
4831.0,Bagirmi,Territory,
4832.0,Wadai,Territory,
4841.0,Bateke (Anzico),Territory,
4842.0,Loango,Territory,
4901.0,Tibbu Tip Empire,Territory,
4903.0,Kalagne,Territory,
4904.0,Baluba,Territory,
4905.0,Katanga,Territory,
4906.0,Kasai,Territory,
4907.0,Msiri,Territory,
4908.0,Azande,Territory,
4909.0,Mangbetu,Territory,
4910.0,Kuba,Territory,
5001.0,Buganda,Territory,
5002.0,Ankole,Territory,
5003.0,Bunyoro,Territory,
5004.0,Busoga,Territory,
5005.0,Butoro,Territory,
5006.0,Rwenzururu,Territory,
5011.0,Kenya Protectorate,Territory,
5012.0,Mombassa,Territory,
5013.0,Pate,Territory,
5017.0,Vumbu Kuu,Territory,
5018.0,Wanga,Territory,
5101.0,Ha,Territory,
5102.0,Haya,Territory,
5103.0,Hehe,Territory,
5104.0,Karaqwe,Territory,
5105.0,Urambo,Territory,
5106.0,Gwangara,Territory,
5107.0,North Gwangara,Territory,
5108.0,South Gwangara,Territory,
5200.0,Italian Somaliland,Territory,
5201.0,Italian East Africa,Territory,
5202.0,Oltre Giuba,Territory,
5203.0,Alula (Mijerteyn),Territory,
5204.0,Obbia,Territory,
5205.0,Somali Coast Leased Territory,Territory,
5207.0,Mogadishu,Territory,
5208.0,Merka,Territory,
5209.0,Brava,Territory,
5211.0,Warsheikh,Territory,
5221.0,Tadjoura,Territory,
5222.0,Obock,Territory,
5301.0,Amhara,Territory,
5302.0,Gondar,Territory,
5303.0,Shoa,Territory,
5304.0,Tigre,Territory,
5305.0,Gojjam,Territory,
5306.0,Harar,Territory,
5307.0,Jijega Reserve Areas and Haud,Territory,
5309.0,Kaffa,Territory,
5321.0,Enarya (Limmu),Territory,
5322.0,Jimma-Kakka(Jimma Abba Jifar),Territory,
5323.0,Gera,Territory,
5324.0,Goma,Territory,
5325.0,Guma,Territory,
5331.0,Assab,Territory,
5332.0,Awsa Sultanate,Territory,
5401.0,Chokwe,Territory,
5402.0,Ovimbundu,Territory,
5411.0,Kionga,Territory,
5511.0,Citimukulu Bemba,Territory,
5512.0,Mwamba Bemba,Territory,
5513.0,Barotse,Territory,
5515.0,Maseko Ngoni,Territory,
5516.0,Shangane (Gaza Empire),Territory,
5517.0,Kazembe,Territory,
5518.0,Northeastern Rhodesia,Territory,
5519.0,Northwestern Rhodesia,Territory,
5521.0,Rozwi,Territory,
5522.0,Ndebele,Territory,
5523.0,Mashona,Territory,
5524.0,Mbelwa Ngoni,Territory,
5525.0,Mpezeni Ngoni,Territory,
5526.0,Kamanga,Territory,
5531.0,Zwangendaba Ngoni,Territory,
5532.0,Ciwere (Chewa),Territory,
5601.0,Zulu,Territory,
5602.0,Ndandwe,Territory,
5603.0,Mtetwa,Territory,
5606.0,Prince Edward and Marion Is.,Territory,
5611.0,"Griqualand, West",Territory,
5612.0,British Bechuanaland,Territory,
5613.0,Goshen,Territory,
5614.0,British Kaffraria,Territory,
5615.0,Lydenburg Republic,Territory,
5618.0,Zoutpansberg,Territory,
5621.0,Zululand,Territory,
5622.0,New Republic,Territory,
5641.0,"Griqualand, East",Territory,
5642.0,Winburg Republic,Territory,
5651.0,Walvis Bay,Territory,
5711.0,Bamangwato,Territory,
5796.0,Ambohimanga (Merina),Territory,
5797.0,Menabe,Territory,
5798.0,Antemoro,Territory,
5799.0,Boina,Territory,
5801.0,Nossi Be,Territory,
5802.0,Diego Suarez,Territory,
5803.0,St. Marie de Madagascar,Territory,
5804.0,Tromelin I.,Territory,
5805.0,Bassas Da India I.,Territory,
5806.0,Europa I.,Territory,
5807.0,Juan de Nova I.,Territory,
5808.0,Glorioso I.,Territory,
5809.0,Fort Dauphin,Territory,
5811.0,Grand Comoro,Territory,
5812.0,Mayotte,Territory,
5813.0,Anjouan,Territory,
5814.0,Moheli,Territory,
5815.0,Andruna,Territory,
5901.0,Rodrigues I.,Territory,
5902.0,Agalega Is.,Territory,
5903.0,Cargados Carajos Shoals,Territory,
5920.0,British Indian Ocean Territory,Territory,
601.0,Tangier,Territory,
602.0,Spanish Morocco,Territory,
605.0,Ifni,Territory,
609.0,Spanish Sahara,Territory,
610.0,Spanish West Africa,Territory,
665.0,Palestine,Territory,
671.0,Hejaz Sultanate,Territory,
672.0,Asir,Territory,
673.0,Al Hasa,Territory,
674.0,Jabal Shammar,Territory,
681.0,Aden,Territory,
6001.0,Udja,Territory,
6021.0,Southern zone of Spanish Morocco,Territory,
6023.0,Republic of the Rif,Territory,
6030.0,Tetuan,Territory,
6061.0,Alhucemas,Territory,
6062.0,Ceuta,Territory,
6063.0,Chafarinas,Territory,
6064.0,Melilla,Territory,
6065.0,Penon de Velez,Territory,
6066.0,Morocco-Melilla Neutral Zone,Territory,
6067.0,Captaincy-general of north Africa,Territory,
6151.0,Kaderist Algeria,Territory,
6152.0,Kabylie,Territory,
6153.0,Leased Posts in Algeria,Territory,
6161.0,Bizerte,Territory,
6201.0,Sanussid Cyrenaica,Territory,
6202.0,Cyrenaica,Territory,
6203.0,Tripolitania,Territory,
6251.0,Darfur,Territory,
6252.0,Funj Sultanate,Territory,
6253.0,Kordofan,Territory,
6254.0,Mahdist Empire,Territory,
6255.0,Shilluk,Territory,
6301.0,Mahabad,Territory,
6302.0,Iranian Azerbaijan,Territory,
6303.0,Gilan,Territory,
6304.0,Khuzestan,Territory,
6305.0,Bushire,Territory,
6306.0,Bandar Abbas,Territory,
6309.0,Kharg I.,Territory,
6401.0,Cilicia,Territory,
6402.0,Western Anatolia,Territory,
6403.0,Hatay (Alexandretta),Territory,
6404.0,Adalia,Territory,
6405.0,Dardanelles-Istanbul,Territory,
6451.0,Iraq-Saudi Arabia Neutral Zone,Territory,
6452.0,Iraq Occupation Zone,Territory,
6453.0,Iraq-Kuwait Demilitarized Zone,Territory,
6454.0,Kurdistan Occupation Zone,Territory,
6511.0,Gaza,Territory,
6512.0,Sinai,Territory,
6513.0,Sinai Demilitarized Zones,Territory,
6514.0,Suez Canal Zone,Territory,
6521.0,Golan Heights,Territory,
6522.0,Golan Heights Demilitarized Zone,Territory,
6523.0,Rouad I.,Territory,
6524.0,Damascus,Territory,
6525.0,Aleppo,Territory,
6526.0,Latakia (Alaouites),Territory,
6527.0,Jebel Druze,Territory,
6601.0,South Lebanon Security Zone (Free State of South Lebanon),Territory,
6631.0,West Bank,Territory,
6632.0,Israel-Jordan Neutral Zone,Territory,
6661.0,Al Auja,Territory,
6800.0,Socotra I.,Territory,
6801.0,Federation of South Arabia,Territory,
6802.0,Perim I.,Territory,
6811.0,West Aden Protectorate,Territory,
6812.0,East Aden Protectorate,Territory,
6821.0,Lahej,Territory,
6822.0,Aqrabi,Territory,
6823.0,Dhala,Territory,
6824.0,Radfan,Territory,
6825.0,Alawi,Territory,
6826.0,Haushabi,Territory,
6827.0,Maflahi,Territory,
6828.0,Shaibi,Territory,
6829.0,Upper Yafai,Territory,
6831.0,Lower Yafai,Territory,
6832.0,Fadhli,Territory,
6833.0,Beihan,Territory,
6834.0,Audhali,Territory,
6835.0,Upper Aulaqi (Sultanate),Territory,
6836.0,Upper Aulaqi (Sheikhdom),Territory,
6837.0,Lower Aulaqi,Territory,
6838.0,Dathina Confederation,Territory,
6841.0,Wahidi,Territory,
6842.0,Haura,Territory,
6843.0,Irqa,Territory,
6844.0,Kathiri of Saiun,Territory,
6845.0,Quaiti of Shihr and Mukalla,Territory,
6846.0,Mahri of Qishn and Socotra,Territory,
